application_id,applicant_name,applicant_age,gender,monthly_income,loan_amount_requested,loan_purpose,employment_type,credit_score,existing_loans_count,loan_tenure_months,interest_rate_pct,bank_name,application_date,approval_status,default_status,city
LN542077,Applicant Singh,48,F,116609,733000.0,personal loan,freelancer,346,0.0,12,19.48,Canara Bank,02-02-2023,Rejected,NA,Lucknow
LN637291,Applicant Patel,25,male,66059,205000.0,Car Loan,Freelancer,615,0.0,24,8.58,IDFC First Bank,02/02/2023,Pending,NA,Kolkata
LN927972,Applicant Sharma,41,female,67380,779000.0,Home Loan,Business Owner,432,,60,,Federal Bank,2023-02-03,Rejected,NA,pune
LN230971,Applicant Verma,59,Male,152516,1103000.0,Gold Loan,Self Employed,884,1.0,36,8.4,HDFC Bank,03-02-2023,Approved,No,Jaipur
LN665623,Applicant Kumar,58,Male,59711,665000.0,Home loan,Salaried,516,,180,9.48,IndusInd Bank,03/02/2023,Rejected,NA,Delhi
LN147782,Applicant Verma,54,Male,310893,691000.0,Two Wheeler Loan,Business Owner,590,2.0,180,17.64,Axis Bank,2023-02-04,Rejected,NA,Chennai
LN381505,Applicant Verma,41,male,203950,1708000.0,Loan Against Property,freelancer,836,,24,21.93,Punjab National Bank,04-02-2023,Approved,No,Mumbai
LN178269,Applicant Verma,44,Female,407477,2066000.0,Gold Loan,SALARIED,481,2.0,84,15.27,Canara Bank,04/02/2023,Rejected,NA,Bangalore
LN735915,Applicant Sharma,33,F,17443,110000.0,HOME LOAN,,773,2.0,120,20.84,Axis Bank,2023-02-04,Approved,No,delhi
LN358006,Applicant Singh,43,M,29262,314000.0,car loan,Freelancer,566,0.0,120,14.08,Canara Bank,05-02-2023,Rejected,NA,Hyderabad
LN801636,Applicant Verma,52,Female,318340,3756000.0,HOME LOAN,SALARIED,546,3.0,36,21.61,Bank of Baroda,05/02/2023,Approved,No,Mumbai
LN921813,Applicant Mehta,28,female,33093,148000.0,Loan Against Property,Retired,669,4.0,240,10.1,Canara Bank,2023-02-05,Rejected,NA,Pune
LN748039,Applicant Sharma,31,M,188212,2161000.0,Education Loan,SALARIED,614,3.0,120,16.97,Federal Bank,06-02-2023,Rejected,NA,New Delhi
LN313476,Applicant Yadav,33,Male,23154,206000.0,Personal Loan,Business Owner,867,1.0,12,16.08,Axis Bank,06/02/2023,Approved,No,Lucknow
LN344047,Applicant Singh,40,Female,54262,625000.0,HOME LOAN,self-employed,751,0.0,240,9.2,HDFC Bank,2023-02-06,Approved,No,chennai
LN965608,Applicant Kumar,21,M,40831,311000.0,Home loan,Self Employed,672,3.0,84,11.43,Axis Bank,06-02-2023,Approved,No,Delhi
LN270720,Applicant Gupta,22,Female,108151,1255000.0,HOME LOAN,,639,0.0,84,15.5,Kotak Mahindra,07/02/2023,Approved,Yes,pune
LN670020,Applicant Yadav,31,Female,284923,3113000.0,Home loan,Business Owner,566,2.0,120,,Axis Bank,2023-02-07,Rejected,NA,Mumbai
LN619584,Applicant Reddy,50,Male,148487,488000.0,Two Wheeler Loan,freelancer,624,1.0,24,22.43,IDFC First Bank,07-02-2023,Approved,No,Bengaluru
LN810144,Applicant Verma,25,Male,488288,2494000.0,HOME LOAN,Salaried,574,3.0,24,19.64,Canara Bank,08/02/2023,Approved,No,Chennai
LN232782,Applicant Gupta,27,Male,65585,291000.0,Business Loan,Government Employee,670,4.0,48,12.33,Yes Bank,2023-02-08,Approved,Yes,Jaipur
LN394564,Applicant Yadav,44,Male,38927,301000.0,Home Loan,Homemaker,641,2.0,24,9.2,Kotak Mahindra,08-02-2023,Rejected,NA,Jaipur
LN248616,Applicant Singh,51,Female,203257,2038000.0,HOME LOAN,Salaried,722,2.0,120,16.17,IndusInd Bank,08/02/2023,Approved,No,pune
LN597937,Applicant Verma,50,Female,428980,4116000.0,personal loan,Self Employed,650,1.0,240,13.18,Bank of Baroda,2023-02-09,Rejected,NA,delhi
LN804340,Applicant Joshi,63,Male,106170,984000.0,Home loan,Freelancer,566,2.0,24,16.79,Bank of Baroda,09-02-2023,Approved,No,New Delhi
LN277835,Applicant Mehta,35,Male,24888,143000.0,Loan Against Property,Business Owner,762,2.0,12,14.07,Federal Bank,09/02/2023,Approved,No,pune
LN443501,Applicant Yadav,56,M,118635,403000.0,Two Wheeler Loan,Business Owner,836,3.0,12,13.76,Kotak Mahindra,2023-02-10,Approved,No,Hyderabad
LN313222,Applicant Kumar,30,Male,171170,703000.0,HOME LOAN,SALARIED,771,2.0,24,22.55,ICICI Bank,10-02-2023,Approved,No,Mumbai
LN712582,Applicant Gupta,21,Male,55003,518000.0,Personal Loan,,576,1.0,36,18.51,Canara Bank,10/02/2023,Rejected,NA,Pune
LN299794,Applicant Kumar,27,Male,29075,101000.0,Two Wheeler Loan,Self Employed,540,0.0,12,18.55,Axis Bank,2023-02-10,Rejected,NA,delhi
LN991589,Applicant Mehta,64,male,474341,2006000.0,Home loan,Govt Employee,889,1.0,180,9.71,ICICI Bank,11-02-2023,Approved,No,Bengaluru
LN587230,Applicant Sharma,46,female,124789,779000.0,Home Loan,Retired,413,1.0,84,13.93,Axis Bank,11/02/2023,Rejected,NA,Lucknow
LN495778,Applicant Joshi,63,female,315718,859000.0,Gold Loan,Government Employee,673,0.0,36,20.09,Federal Bank,2023-02-11,Approved,No,Bengaluru
LN315023,Applicant Patel,63,M,17049,70000.0,Home loan,SALARIED,589,3.0,240,16.85,SBI,12-02-2023,Rejected,NA,Chennai
LN414513,Applicant Yadav,50,male,185400,648000.0,Medical Emergency Loan,self-employed,408,4.0,48,15.1,Canara Bank,12/02/2023,Rejected,NA,Mumbai
LN735812,Applicant Verma,21,Female,494299,5691000.0,Two Wheeler Loan,Freelancer,583,4.0,240,23.55,IndusInd Bank,2023-02-12,Rejected,NA,DELHI
LN466355,Applicant Yadav,35,Male,30207,118000.0,Loan Against Property,Freelancer,677,1.0,60,9.75,ICICI Bank,12-02-2023,Rejected,NA,delhi
LN555715,Applicant Joshi,40,Male,149122,1583000.0,Car Loan,Self-Employed,861,3.0,240,10.15,Yes Bank,13/02/2023,Approved,No,Bangalore
LN224111,Applicant Gupta,42,Male,28121,89000.0,car loan,Homemaker,687,3.0,180,,Punjab National Bank,2023-02-13,Approved,No,Hyderabad
LN157347,Applicant Singh,45,Male,58087,621000.0,Home Loan,Self-Employed,481,3.0,24,14.19,Axis Bank,13-02-2023,Rejected,NA,Bengaluru
LN359191,Applicant Yadav,56,Male,36548,292000.0,Car Loan,freelancer,725,3.0,60,15.43,IndusInd Bank,13/02/2023,Approved,No,Mumbai
LN270092,Applicant Joshi,57,Female,24874,261000.0,car loan,Homemaker,665,1.0,12,16.54,HDFC Bank,2023-02-14,Pending,NA,Bengaluru
LN529133,Applicant Mehta,47,Male,37564,401000.0,Car Loan,Government Employee,836,2.0,12,9.6,ICICI Bank,14-02-2023,Approved,No,Jaipur
LN212144,Applicant Kumar,39,Male,17433,139000.0,Home loan,salaried,675,4.0,36,11.96,SBI,14/02/2023,Rejected,NA,delhi
LN830850,Applicant Patel,39,Female,61889,692000.0,Home Loan,Homemaker,555,4.0,12,16.36,Federal Bank,2023-02-15,Pending,NA,Pune
LN494936,Applicant Yadav,36,Female,21028,165000.0,Car Loan,freelancer,372,0.0,84,10.69,Bank of Baroda,15-02-2023,Rejected,NA,Ahmedabad
LN973186,Applicant Joshi,41,Male,18267,167000.0,Home loan,Homemaker,728,1.0,84,21.35,IndusInd Bank,15/02/2023,Approved,No,Lucknow
LN610000,Applicant Verma,53,Female,170102,1048000.0,Gold Loan,,573,4.0,60,20.43,Federal Bank,2023-02-15,Approved,Yes,Mumbai
LN813836,Applicant Kumar,62,Female,25516,284000.0,Business Loan,Freelancer,848,1.0,240,16.87,SBI,16-02-2023,Approved,No,Delhi
LN704639,Applicant Yadav,51,Male,19468,199000.0,Car Loan,Homemaker,676,1.0,48,15.67,IDFC First Bank,16/02/2023,Rejected,NA,pune
LN683348,Applicant Joshi,54,Other,77182,283000.0,HOME LOAN,SALARIED,837,,36,22.84,ICICI Bank,2023-02-16,Rejected,NA,Bangalore
LN439315,Applicant Yadav,35,Male,17811,138000.0,personal loan,salaried,411,0.0,36,19.91,Bank of Baroda,17-02-2023,Rejected,NA,Bengaluru
LN569916,Applicant Gupta,56,M,68138,747000.0,Medical Emergency Loan,,754,,12,8.13,ICICI Bank,17/02/2023,Approved,Yes,Kolkata
LN233495,Applicant Reddy,46,Male,27324,271000.0,HOME LOAN,Salaried,653,4.0,48,11.19,ICICI Bank,2023-02-17,Pending,NA,Chennai
LN891674,Applicant Verma,50,Male,26120,304000.0,Gold Loan,Government Employee,411,,120,8.7,ICICI Bank,17-02-2023,Rejected,NA,Ahmedabad
LN499947,Applicant Singh,51,Male,67947,293000.0,Two Wheeler Loan,freelancer,562,0.0,180,23.91,Axis Bank,18/02/2023,Rejected,NA,delhi
LN739610,Applicant Sharma,45,Female,123472,701000.0,Education Loan,Salaried,451,1.0,84,,Axis Bank,2023-02-18,Rejected,NA,Chennai
LN750329,Applicant Kumar,24,male,21668,153000.0,car loan,salaried,816,3.0,120,9.71,Canara Bank,18-02-2023,Approved,No,Chennai
LN797492,Applicant Singh,32,Other,200356,867000.0,Car Loan,,667,0.0,60,13.41,Kotak Mahindra,19/02/2023,Approved,No,delhi
LN309920,Applicant Gupta,39,Female,17143,102000.0,Home Loan,Self Employed,487,1.0,180,23.67,ICICI Bank,2023-02-19,Rejected,NA,Hyderabad
LN590915,Applicant Joshi,29,female,59969,442000.0,car loan,Homemaker,582,0.0,36,9.86,Yes Bank,19-02-2023,Approved,No,Lucknow
LN522610,Applicant Joshi,45,Male,77064,302000.0,Business Loan,Govt Employee,680,3.0,180,13.39,Federal Bank,19/02/2023,Rejected,NA,mumbai
LN287909,Applicant Joshi,61,Male,445446,2034000.0,Education Loan,Salaried,503,2.0,120,12.05,Federal Bank,2023-02-20,Rejected,NA,Bangalore
LN198670,Applicant Kumar,27,Male,141240,459000.0,Car Loan,,887,2.0,240,20.54,Kotak Mahindra,20-02-2023,Approved,No,DELHI
LN237361,Applicant Gupta,47,Female,52473,479000.0,Business Loan,Retired,343,2.0,84,7.92,Federal Bank,20/02/2023,Rejected,NA,Bangalore
LN835844,Applicant Gupta,63,Male,31136,175000.0,personal loan,self-employed,745,3.0,24,23.12,IndusInd Bank,2023-02-21,Rejected,NA,Bengaluru
LN398695,Applicant Joshi,26,F,59545,250000.0,Home loan,,645,3.0,60,21.83,Punjab National Bank,21-02-2023,Pending,NA,Mumbai
LN237098,Applicant Joshi,55,Male,51223,362000.0,Medical Emergency Loan,salaried,575,0.0,240,13.51,Axis Bank,21/02/2023,Rejected,NA,DELHI
LN176612,Applicant Kumar,52,female,424086,1138000.0,personal loan,Government Employee,370,4.0,120,22.37,SBI,2023-02-21,Rejected,NA,Kolkata
LN425863,Applicant Reddy,34,male,22266,250000.0,Car Loan,Retired,626,3.0,36,,Canara Bank,22-02-2023,Rejected,NA,mumbai
LN375050,Applicant Patel,26,M,61705,305000.0,Loan Against Property,SALARIED,885,3.0,24,12.32,Kotak Mahindra,22/02/2023,Approved,No,DELHI
LN667764,Applicant Singh,38,Other,30806,335000.0,car loan,Business Owner,593,2.0,180,14.22,IndusInd Bank,2023-02-22,Approved,No,Bangalore
LN382835,Applicant Yadav,51,Female,282514,1971000.0,Home Loan,Salaried,895,2.0,180,21.11,Bank of Baroda,23-02-2023,Approved,No,mumbai
LN623369,Applicant Singh,36,female,28035,294000.0,Medical Emergency Loan,Business Owner,618,2.0,12,16.76,HDFC Bank,23/02/2023,Rejected,NA,Chennai
LN309160,Applicant Yadav,23,Female,386773,1729000.0,Car Loan,Salaried,571,4.0,24,11.08,Federal Bank,2023-02-23,Rejected,NA,Mumbai
LN940961,Applicant Gupta,51,F,442462,1660000.0,Home loan,Freelancer,627,,60,8.65,HDFC Bank,23-02-2023,Rejected,NA,Bengaluru
LN387344,Applicant Yadav,58,Female,27362,287000.0,Business Loan,self-employed,514,2.0,60,17.51,Canara Bank,24/02/2023,Rejected,NA,Jaipur
LN195875,Applicant Kumar,37,Female,66451,274000.0,Two Wheeler Loan,Government Employee,395,4.0,120,21.0,IDFC First Bank,2023-02-24,Rejected,NA,Lucknow
LN429483,Applicant Verma,25,Female,327644,3100000.0,Two Wheeler Loan,Business Owner,562,2.0,60,21.62,Kotak Mahindra,24-02-2023,Approved,No,chennai
LN527218,Applicant Sharma,36,Female,23427,128000.0,Education Loan,salaried,686,0.0,240,21.08,Kotak Mahindra,25/02/2023,Rejected,NA,Chennai
LN965272,Applicant Patel,37,Female,23680,225000.0,HOME LOAN,self-employed,676,0.0,12,15.97,Federal Bank,2023-02-25,Rejected,NA,Delhi
LN846578,Applicant Gupta,51,Female,58441,647000.0,personal loan,Self Employed,320,1.0,60,13.73,Punjab National Bank,25-02-2023,Approved,Yes,Delhi
LN271090,Applicant Sharma,36,male,61010,721000.0,personal loan,SALARIED,367,0.0,36,23.59,Bank of Baroda,25/02/2023,Rejected,NA,Ahmedabad
LN706969,Applicant Kumar,41,Female,15404,86000.0,Loan Against Property,freelancer,575,,84,22.72,Federal Bank,2023-02-26,Approved,Yes,New Delhi
LN927740,Applicant Joshi,61,Male,25150,143000.0,Personal Loan,Self Employed,794,2.0,12,,Axis Bank,26-02-2023,Approved,No,Lucknow
LN720838,Applicant Yadav,59,Female,41939,495000.0,HOME LOAN,Freelancer,605,1.0,24,14.6,IndusInd Bank,26/02/2023,Rejected,NA,Mumbai
LN624012,Applicant Yadav,57,M,23096,245000.0,Business Loan,Self-Employed,683,3.0,240,23.56,Canara Bank,2023-02-27,Approved,No,DELHI
LN451649,Applicant Verma,61,female,106928,262000.0,Business Loan,Homemaker,786,3.0,240,13.67,Punjab National Bank,27-02-2023,Rejected,NA,Kolkata
LN123354,Applicant Kumar,30,Female,66062,511000.0,Personal Loan,self-employed,448,0.0,24,18.79,SBI,27/02/2023,Rejected,NA,DELHI
LN345319,Applicant Joshi,52,Female,30481,116000.0,HOME LOAN,Self-Employed,635,1.0,48,12.36,Punjab National Bank,2023-02-27,Pending,NA,Chennai
LN929343,Applicant Reddy,45,Male,28260,337000.0,Car Loan,Self-Employed,629,,36,21.29,SBI,28-02-2023,Rejected,NA,DELHI
LN500667,Applicant Gupta,53,Female,430040,1458000.0,car loan,freelancer,668,3.0,180,21.69,Kotak Mahindra,28/02/2023,Approved,No,Kolkata
LN428010,Applicant Reddy,59,Male,28339,215000.0,Business Loan,Self Employed,613,3.0,12,15.9,Punjab National Bank,2023-02-28,Approved,No,Bengaluru
LN390267,Applicant Gupta,57,female,26127,226000.0,HOME LOAN,Salaried,848,0.0,240,16.78,HDFC Bank,01-03-2023,Approved,No,mumbai
LN300159,Applicant Gupta,58,Female,19673,224000.0,Business Loan,Govt Employee,651,0.0,48,23.15,ICICI Bank,01/03/2023,Rejected,NA,Hyderabad
LN179912,Applicant Gupta,58,Male,79153,829000.0,car loan,Business Owner,619,1.0,180,9.84,Federal Bank,2023-03-01,Approved,No,Lucknow
LN717543,Applicant Mehta,48,female,351038,1565000.0,Personal Loan,SALARIED,599,0.0,180,,Bank of Baroda,01-03-2023,Approved,No,mumbai
LN670967,Applicant Mehta,35,Male,283127,2188000.0,Home loan,Govt Employee,507,0.0,84,16.22,Kotak Mahindra,02/03/2023,Rejected,NA,Lucknow
LN721299,Applicant Sharma,28,Male,69692,804000.0,Home loan,,486,4.0,240,20.97,Yes Bank,2023-03-02,Rejected,NA,Chennai
LN248378,Applicant Mehta,21,Male,29309,274000.0,Two Wheeler Loan,Retired,898,0.0,180,20.33,IDFC First Bank,02-03-2023,Approved,No,Bengaluru
LN445582,Applicant Verma,30,F,16605,148000.0,Two Wheeler Loan,,838,1.0,36,17.43,IndusInd Bank,03/03/2023,Approved,No,Jaipur
LN580564,Applicant Gupta,55,Female,43395,414000.0,Home loan,SALARIED,884,0.0,84,10.07,Federal Bank,2023-03-03,Approved,No,chennai
LN906266,Applicant Patel,53,female,38636,202000.0,personal loan,Salaried,649,0.0,24,14.2,Canara Bank,03-03-2023,Pending,NA,chennai
LN957081,Applicant Verma,36,Male,216998,2016000.0,Loan Against Property,,892,4.0,12,9.0,Yes Bank,03/03/2023,Approved,No,Kolkata
LN267178,Applicant Verma,34,Male,26151,113000.0,Medical Emergency Loan,Business Owner,667,1.0,60,9.98,IndusInd Bank,2023-03-04,Approved,Yes,mumbai
LN913294,Applicant Yadav,25,M,25738,162000.0,Medical Emergency Loan,Self Employed,859,3.0,120,,IDFC First Bank,04-03-2023,Approved,No,Pune
LN868598,Applicant Singh,36,male,17797,194000.0,Personal Loan,Homemaker,821,4.0,84,13.01,Punjab National Bank,04/03/2023,Approved,No,Jaipur
LN704821,Applicant Patel,41,Female,20588,45000.0,personal loan,Salaried,396,0.0,48,14.76,HDFC Bank,2023-03-04,Approved,No,Mumbai
LN485028,Applicant Mehta,31,M,67573,415000.0,Loan Against Property,salaried,711,2.0,48,19.39,IDFC First Bank,05-03-2023,Approved,No,chennai
LN901903,Applicant Singh,27,Male,27042,126000.0,HOME LOAN,salaried,812,4.0,240,7.88,Punjab National Bank,05/03/2023,Approved,No,DELHI
LN927297,Applicant Patel,28,Male,68559,273000.0,Car Loan,Government Employee,631,4.0,36,21.89,Kotak Mahindra,2023-03-05,Rejected,NA,DELHI
LN303069,Applicant Gupta,37,male,29231,304000.0,Medical Emergency Loan,Freelancer,565,1.0,24,23.87,Yes Bank,06-03-2023,Approved,Yes,Chennai
LN227646,Applicant Patel,50,Male,300931,2698000.0,Personal Loan,Freelancer,720,3.0,84,23.41,Axis Bank,06/03/2023,Approved,No,Chennai
LN534222,Applicant Reddy,34,female,17368,54000.0,HOME LOAN,Freelancer,844,3.0,12,14.51,IndusInd Bank,2023-03-06,Approved,No,Mumbai
LN834500,Applicant Joshi,64,female,23647,164000.0,Two Wheeler Loan,salaried,577,3.0,24,14.09,HDFC Bank,06-03-2023,Approved,No,Hyderabad
LN750606,Applicant Joshi,53,Female,245268,1636000.0,Home Loan,,878,4.0,48,16.12,IDFC First Bank,07/03/2023,Approved,No,Chennai
LN748217,Applicant Mehta,44,Male,56572,194000.0,Personal Loan,Retired,566,2.0,240,18.47,ICICI Bank,2023-03-07,Rejected,NA,chennai
LN842614,Applicant Joshi,27,Male,488808,4887000.0,Gold Loan,Self Employed,783,1.0,48,12.08,Axis Bank,07-03-2023,Approved,No,delhi
LN911068,Applicant Singh,58,M,66221,375000.0,Medical Emergency Loan,Self Employed,576,2.0,36,18.31,Bank of Baroda,08/03/2023,Rejected,NA,delhi
LN914501,Applicant Sharma,35,Female,58841,566000.0,Gold Loan,Self-Employed,835,3.0,12,12.6,SBI,2023-03-08,Approved,No,Kolkata
LN533125,Applicant Verma,63,female,58071,228000.0,Home loan,Freelancer,322,4.0,180,18.4,IndusInd Bank,08-03-2023,Rejected,NA,Ahmedabad
LN667679,Applicant Patel,45,female,134575,693000.0,Loan Against Property,,790,3.0,48,18.27,Kotak Mahindra,08/03/2023,Approved,No,Bengaluru
LN382015,Applicant Reddy,37,Male,18157,54000.0,personal loan,Retired,634,2.0,24,7.51,SBI,2023-03-09,Approved,No,Ahmedabad
LN308829,Applicant Singh,53,Other,17891,61000.0,Loan Against Property,Homemaker,605,3.0,120,21.88,Canara Bank,09-03-2023,Approved,Yes,pune
LN394781,Applicant Reddy,22,Male,200987,2177000.0,car loan,freelancer,566,0.0,12,10.68,ICICI Bank,09/03/2023,Rejected,NA,mumbai
LN351518,Applicant Verma,59,Female,353264,1092000.0,Home Loan,Self-Employed,826,,36,23.88,IDFC First Bank,2023-03-10,Approved,No,delhi
LN572984,Applicant Verma,30,Female,28184,83000.0,Business Loan,Salaried,663,2.0,60,16.58,SBI,10-03-2023,Rejected,NA,Bangalore
LN977119,Applicant Patel,34,Female,15235,174000.0,Home loan,Govt Employee,792,0.0,120,13.88,IDFC First Bank,10/03/2023,Approved,Yes,Mumbai
LN672815,Applicant Yadav,32,Female,15419,130000.0,Home loan,freelancer,647,3.0,36,9.01,IDFC First Bank,2023-03-10,Approved,No,Delhi
LN298832,Applicant Kumar,37,Female,16062,48000.0,Gold Loan,Salaried,683,1.0,48,18.74,Bank of Baroda,11-03-2023,Rejected,NA,New Delhi
LN636668,Applicant Yadav,34,Female,18436,216000.0,Gold Loan,Self-Employed,384,1.0,60,,Federal Bank,11/03/2023,Approved,No,Lucknow
LN949403,Applicant Joshi,30,Female,67198,233000.0,Car Loan,Govt Employee,521,1.0,24,23.39,Axis Bank,2023-03-11,Rejected,NA,mumbai
LN328986,Applicant Sharma,64,Male,254037,2455000.0,Home loan,Government Employee,784,4.0,240,,Kotak Mahindra,12-03-2023,Approved,No,Ahmedabad
LN126126,Applicant Singh,59,Female,177852,418000.0,Loan Against Property,Salaried,794,,120,9.55,Yes Bank,12/03/2023,Approved,Yes,Lucknow
LN297141,Applicant Mehta,60,Other,31759,262000.0,Gold Loan,SALARIED,403,0.0,24,15.05,HDFC Bank,2023-03-12,Rejected,NA,Bengaluru
LN621993,Applicant Singh,49,Female,423567,3163000.0,Personal Loan,SALARIED,471,2.0,84,14.83,Axis Bank,12-03-2023,Rejected,NA,pune
LN151143,Applicant Mehta,26,F,54557,223000.0,Loan Against Property,,491,0.0,120,19.19,Kotak Mahindra,13/03/2023,Rejected,NA,New Delhi
LN311126,Applicant Reddy,60,Male,61910,522000.0,car loan,Retired,785,3.0,48,12.0,Axis Bank,2023-03-13,Approved,No,Mumbai
LN494079,Applicant Verma,51,Female,39130,320000.0,Gold Loan,SALARIED,310,4.0,48,21.3,ICICI Bank,13-03-2023,Rejected,NA,chennai
LN350267,Applicant Joshi,57,Male,140948,1407000.0,Gold Loan,self-employed,477,4.0,180,23.03,Kotak Mahindra,14/03/2023,Rejected,NA,DELHI
LN212264,Applicant Verma,29,M,23800,256000.0,HOME LOAN,Government Employee,507,3.0,24,16.61,HDFC Bank,2023-03-14,Rejected,NA,Pune
LN912062,Applicant Kumar,63,Female,22543,160000.0,Loan Against Property,Self-Employed,568,2.0,24,22.8,Yes Bank,14-03-2023,Pending,NA,DELHI
LN294774,Applicant Mehta,53,Female,67334,465000.0,Home loan,self-employed,689,4.0,24,12.87,Yes Bank,14/03/2023,Approved,No,chennai
LN299634,Applicant Kumar,27,Female,397247,3264000.0,Personal Loan,freelancer,359,3.0,24,12.74,SBI,2023-03-15,Rejected,NA,Jaipur
LN651263,Applicant Patel,58,Male,74859,696000.0,Home loan,Retired,467,3.0,120,,IDFC First Bank,15-03-2023,Rejected,NA,DELHI
LN515561,Applicant Gupta,28,F,40682,226000.0,Medical Emergency Loan,,823,3.0,48,14.83,Bank of Baroda,15/03/2023,Approved,No,Bangalore
LN439155,Applicant Sharma,54,Male,28545,201000.0,Car Loan,Salaried,734,3.0,60,12.06,IDFC First Bank,2023-03-16,Approved,No,mumbai
LN392578,Applicant Yadav,37,Female,120583,947000.0,car loan,Freelancer,586,1.0,180,12.61,IDFC First Bank,16-03-2023,Approved,No,DELHI
LN314200,Applicant Kumar,37,Female,343427,4081000.0,Loan Against Property,,834,2.0,120,21.23,ICICI Bank,16/03/2023,Approved,No,mumbai
LN211518,Applicant Yadav,50,female,283196,2231000.0,Medical Emergency Loan,Freelancer,739,3.0,180,18.18,Punjab National Bank,2023-03-16,Approved,No,Delhi
LN806122,Applicant Patel,38,Female,197886,839000.0,Education Loan,,331,1.0,60,20.56,IDFC First Bank,17-03-2023,Rejected,NA,Kolkata
LN766794,Applicant Singh,59,M,154965,1221000.0,Two Wheeler Loan,Government Employee,633,1.0,180,14.31,Canara Bank,17/03/2023,Rejected,NA,DELHI
LN612231,Applicant Verma,35,male,21863,223000.0,Home Loan,Retired,845,0.0,12,22.99,ICICI Bank,2023-03-17,Approved,Yes,Bengaluru
LN183017,Applicant Gupta,40,male,114518,1211000.0,personal loan,Self Employed,662,3.0,60,,IndusInd Bank,18-03-2023,Approved,No,Mumbai
LN214940,Applicant Yadav,45,male,21544,215000.0,Personal Loan,SALARIED,891,,24,8.09,Kotak Mahindra,18/03/2023,Approved,No,Chennai
LN340520,Applicant Reddy,34,Female,26139,284000.0,HOME LOAN,Retired,601,0.0,60,13.52,Canara Bank,2023-03-18,Pending,NA,Lucknow
LN947145,Applicant Yadav,47,Female,43673,234000.0,Gold Loan,Govt Employee,842,0.0,24,8.72,Yes Bank,18-03-2023,Rejected,NA,Bengaluru
LN357097,Applicant Joshi,55,M,15760,112000.0,Gold Loan,Homemaker,322,3.0,84,11.42,HDFC Bank,19/03/2023,Rejected,NA,Hyderabad
LN231505,Applicant Singh,48,Female,19499,191000.0,Gold Loan,SALARIED,738,4.0,240,22.77,HDFC Bank,2023-03-19,Rejected,NA,delhi
LN577092,Applicant Kumar,26,M,19175,89000.0,Home Loan,SALARIED,590,1.0,24,22.28,Punjab National Bank,19-03-2023,Pending,NA,pune
LN840068,Applicant Singh,61,Male,335158,1916000.0,Home loan,Self-Employed,736,4.0,24,,IDFC First Bank,20/03/2023,Rejected,NA,Kolkata
LN109414,Applicant Sharma,51,Female,25478,263000.0,Home Loan,SALARIED,312,0.0,36,8.09,HDFC Bank,2023-03-20,Rejected,NA,Ahmedabad
LN160115,Applicant Joshi,34,Female,72685,705000.0,HOME LOAN,Retired,702,4.0,60,18.16,Punjab National Bank,20-03-2023,Approved,No,Chennai
LN977255,Applicant Reddy,36,Male,50733,594000.0,Home Loan,salaried,626,4.0,240,11.39,IndusInd Bank,20/03/2023,Approved,No,mumbai
LN171312,Applicant Joshi,64,Female,35109,420000.0,Gold Loan,Homemaker,475,3.0,36,7.54,ICICI Bank,2023-03-21,Rejected,NA,pune
LN955013,Applicant Patel,56,M,28418,125000.0,car loan,self-employed,892,0.0,240,21.24,Canara Bank,21-03-2023,Approved,No,pune
LN271468,Applicant Gupta,25,Male,156021,1717000.0,Gold Loan,Salaried,396,2.0,240,13.84,ICICI Bank,21/03/2023,Rejected,NA,Ahmedabad
LN514956,Applicant Sharma,52,Male,29061,86000.0,Personal Loan,Self Employed,517,1.0,240,,IndusInd Bank,2023-03-22,Rejected,NA,Mumbai
LN398927,Applicant Reddy,31,Male,263852,2401000.0,Home Loan,,308,3.0,48,9.3,Kotak Mahindra,22-03-2023,Approved,No,Jaipur
LN798625,Applicant Singh,42,Female,17779,75000.0,Home Loan,self-employed,566,3.0,84,15.34,Canara Bank,22/03/2023,Approved,No,Mumbai
LN593796,Applicant Yadav,63,Male,42201,211000.0,Two Wheeler Loan,Retired,639,2.0,24,20.31,SBI,2023-03-22,Approved,No,delhi
LN137161,Applicant Yadav,60,Male,25674,294000.0,Car Loan,,559,3.0,12,12.44,SBI,23-03-2023,Rejected,NA,Hyderabad
LN381193,Applicant Patel,48,Male,45282,210000.0,Car Loan,Salaried,626,0.0,24,21.16,IndusInd Bank,23/03/2023,Approved,No,chennai
LN215192,Applicant Kumar,26,Male,233335,2037000.0,Education Loan,Business Owner,608,3.0,48,18.23,Bank of Baroda,2023-03-23,Approved,No,Bangalore
LN750942,Applicant Reddy,59,Female,24795,94000.0,Gold Loan,Govt Employee,518,3.0,120,14.35,Kotak Mahindra,24-03-2023,Rejected,NA,Delhi
LN873883,Applicant Singh,26,Female,46920,138000.0,personal loan,self-employed,565,2.0,24,15.83,Yes Bank,24/03/2023,Rejected,NA,mumbai
LN683379,Applicant Gupta,40,Male,67430,364000.0,personal loan,freelancer,393,,12,9.34,SBI,2023-03-24,Rejected,NA,Lucknow
LN163102,Applicant Reddy,58,Female,489064,4031000.0,Business Loan,Self-Employed,413,1.0,36,22.25,ICICI Bank,24-03-2023,Rejected,NA,delhi
LN863640,Applicant Singh,24,Male,101253,454000.0,Education Loan,SALARIED,460,,120,22.25,Yes Bank,25/03/2023,Rejected,NA,Hyderabad
